Actual_Sales,Predicted_Sales,Difference
69385.19,55487.23,13897.959531250002
3326.59,42.057117,3284.532882537842
13047.62,9153.875,3893.745000000001
14042.14,6719.72,7322.419785156249
159.81,75.334526,84.47547393798828
2613.98,44.133095,2569.8469052124024
36.5,78.36153,-41.86152648925781
15004.87,11588.537,3416.332890625001
2722.39,40.299,2682.091000213623
16958.84,6581.6416,10377.1983984375
10789.02,592.26917,10196.750834960938
108597.09,93190.61,15406.480624999997
10224.71,1834.4438,8390.26615234375
5585.09,27.57859,5557.511409606934
38944.37,26755.543,12188.827031250003
2387.51,34.149086,2353.360914001465
9765.28,4353.416,5411.863984375001
1621.47,60.955917,1560.5140826416016
18875.04,10207.141,8667.899375
15941.71,4379.6055,11562.10453125
11660.98,892.9292,10768.05080078125
8734.41,2610.9153,6123.494716796875
239.23,72.31981,166.91019104003905
6050.68,2177.595,3873.0850292968753
10091.45,4328.961,5762.489062500001
5119.1,33.23726,5085.862741088868
642.4,59.857475,582.5425247192383
54510.05,40049.62,14460.428906250003
3278.54,45.048035,3233.491965332031
13072.17,7048.6475,6023.5225390625
1148.99,56.60508,1092.384920349121
60381.98,42900.184,17481.796406250003
56513.57,48196.977,8316.5934375
29.88,69.44942,-39.56941711425782
65523.92,65688.92,-165.00187500000175
8460.72,1261.0571,7199.662871093749
6545.17,246.50815,6298.661851806641
1047.43,67.819084,979.6109158325196
4745.0,32.36754,4712.632461547852
3533.45,38.044807,3495.405192565918
44420.74,37379.434,7041.306406249998
19110.11,8613.07,10497.0396875
1614.03,49.11554,1564.9144604492187
444.43,58.020844,386.40915649414063
11845.2,9777.402,2067.7976562500007
3315.69,40.710182,3274.9798178100586
2993.82,48.61344,2945.206558532715
223.06,64.98332,158.07667785644531
111719.51,85101.31,26618.197499999995
9294.89,4183.8115,5111.078476562499
1791.69,65.72026,1725.9697393798829
6.48,69.49758,-63.01758148193359
2713.58,47.798424,2665.78157623291
1040.99,62.356216,978.633783569336
11839.1,5395.82,6443.28017578125
329.78,66.12965,263.65035369873044
7616.61,28.029425,7588.580575332641
10615.26,2887.1658,7728.094228515625
859.5,62.770355,796.7296447753906
624.8,62.523735,562.2762649536132
1637.67,54.746284,1582.9237155151368
467.59,60.751556,406.8384436035156
3079.96,39.668182,3040.291817626953
38.92,66.36677,-27.44676788330078
11523.47,6139.682,5383.787871093749
40769.37,16124.766,24644.604375000003
15655.11,6389.6445,9265.46546875
4365.0,36.10943,4328.890571594238
46745.35,9910.266,36835.084375
9717.54,70.96213,9646.577872314454
25599.3,6682.3604,18916.9396484375
40106.13,26417.943,13688.186640624997
4605.55,33.69596,4571.854039001465
7004.34,1079.3481,5924.99185546875
7857.87,706.90045,7150.969548339844
140.8,66.39538,74.40462188720704
10780.38,5203.1465,5577.233515624999
16064.93,8851.607,7213.322578125
5804.34,30.80215,5773.537849273682
8979.04,1241.124,7737.915976562501
2862.17,47.43045,2814.739549560547
5967.35,1018.04614,4949.303857421875
2296.0,44.96795,2251.032051086426
11241.19,6384.9824,4856.2075781250005
7886.07,624.34045,7261.729545898437
3503.61,35.45146,3468.158538208008
14075.47,6299.7227,7775.747343749999
7016.18,1879.6252,5136.554755859375
49503.36,43429.832,6073.527968750001
70999.86,61541.918,9457.94203125
23169.16,14490.778,8678.3816796875
6904.15,747.98254,6156.167456054687
20688.03,4785.0107,15903.019257812499
30973.73,19727.111,11246.618671875
1223.38,53.019196,1170.3608044433595
11037.07,3420.7402,7616.329765625
49027.93,44869.09,4158.84015625
38744.09,25853.004,12891.086093749997
11677.02,5213.7734,6463.2465625
211.2,69.91661,141.28338928222655
1143.0,54.01628,1088.9837188720703
3712.52,37.54741,3674.972590942383
13251.82,5525.968,7725.8522265625
815.16,59.346504,755.8134957885742
45327.85,31701.494,13626.355859374999
27296.57,49291.316,-21994.74640625
7893.88,4040.113,3853.766962890625
41317.97,30332.13,10985.839140625001
25925.92,17545.65,8380.269609374998
47.46,61.740646,-14.280646362304687
2116.6,59.700943,2056.899057006836
11002.09,4411.7905,6590.29947265625
6937.07,2950.3972,3986.6727832031247
2965.55,53.82189,2911.728108215332
24257.83,13606.9,10650.929609375002
560.0,64.36304,495.636962890625
37580.2,26333.83,11246.369921874997
6535.28,23.030855,6512.249144821167
11.47,70.50713,-59.03713348388672
1920.24,51.203987,1869.036012878418
16304.88,11071.52,5233.360468749999
2605.65,49.1586,2556.4914001464845
43150.31,30493.154,12657.155703124998
16385.23,7735.18,8650.04982421875
2624.96,37.430542,2587.5294580078125
1801.22,58.64766,1742.5723406982422
17102.11,4888.997,12213.1129296875
389.95,73.24399,316.7060119628906
120.42,69.25569,51.16430847167969
8214.41,1218.9587,6995.451259765625
4754.53,31.482433,4723.047566680908
527.67,66.23344,461.4365634155273
1349.61,57.97634,1291.6336587524413
40641.46,31756.82,8884.6396875
48.0,63.441444,-15.441444396972656
2.0,64.914925,-62.91492462158203
13417.91,3684.0862,9733.823818359375
6292.4,42.78489,6249.615110778808
5630.74,30.292824,5600.447176208496
4091.3,54.433105,4036.86689453125
9028.46,3907.0432,5121.416787109374
60536.13,50042.895,10493.235468749997
2869.29,44.93798,2824.3520193481445
85155.75,67857.73,17298.0234375
9058.25,1746.5499,7311.7000732421875
2636.62,45.26091,2591.35908996582
4348.08,32.997524,4315.082475738525
29009.93,17291.611,11718.318671875
2387.52,48.95141,2338.5685916137695
24702.47,13201.1,11501.370390625001
3710.74,38.495293,3672.2447073364256
144.93,64.065544,80.86445587158204
33050.65,28075.281,4975.3687500000015
349.74,71.79239,277.9476110839844
9381.25,1772.6726,7608.577392578125
7554.09,2553.171,5000.9191015625
79747.42,59143.496,20603.92390625
9521.34,3242.366,6278.974033203125
38986.49,24059.725,14926.765390624998
42746.28,25900.242,16846.0378125
2524.81,49.823654,2474.9863458251953
12.0,96.653114,-84.65311431884766
1982.21,55.18416,1927.0258416748047
22817.02,15386.819,7430.2006640625
535.44,66.142204,469.2977957153321
2.5,74.22934,-71.72933959960938
27328.97,16135.278,11193.691679687501
7055.93,1321.8851,5734.044868164063
26720.1,21609.975,5110.1253906249985
3618.52,51.426308,3567.0936923217773
123.2,73.782005,49.41799468994141
62998.14,51397.965,11600.17515625
41749.35,26085.346,15664.004296874999
9963.38,2227.1487,7736.231318359374
8996.39,1993.9078,7002.482163085937
25316.32,13872.6875,11443.6325
27585.76,16086.701,11499.058828124998
87217.6,72895.53,14322.068750000006
1214.44,61.526543,1152.9134573364258
20811.04,14438.567,6372.472617187501
788.5,60.692688,727.8073120117188
80.5,65.74706,14.752937316894531
2772.61,24.677036,2747.9329637145997
15842.62,5510.745,10331.8748828125
18333.63,9806.326,8527.303828125001
7930.6,544.7371,7385.862878417969
208.48,72.38141,136.09859130859374
5304.86,390.3739,4914.486098632812
12342.74,1113.9753,11228.764658203125
1252.0,59.763504,1192.2364959716797
14515.86,7921.959,6593.901015625001
29915.05,21688.688,8226.3625
33889.2,25217.486,8671.713671874997
7836.99,64.167854,7772.822145690918
1487.64,49.900536,1437.739464416504
8947.99,4894.216,4053.7741796875
41787.99,31071.05,10716.939218749998
14962.06,7318.2764,7643.7836328124995
3388.81,40.764076,3348.04592376709
34907.31,24655.229,10252.081484374998
9803.59,2742.5823,7061.007724609375
49073.41,30768.559,18304.851406250003
15688.66,7833.8164,7854.84359375
1228.93,58.029037,1170.9009625244141
4565.58,31.002945,4534.577055053711
34402.78,49108.504,-14705.723906250001
1260.98,56.69137,1204.2886318969727
8472.6,3340.5728,5132.02724609375
16.74,75.176414,-58.4364144897461
39.0,66.32298,-27.322982788085938
6392.02,24.566631,6367.453368682862
1054.6,54.298103,1000.3018966674804
396.08,60.35872,335.7212811279297
2381.13,47.024757,2334.105242614746
60305.2,45940.473,14364.727343749997
12442.97,2061.9,10381.07009765625
9874.93,4501.0703,5373.8596875
10001.6,3018.1013,6983.498681640625
33124.12,24085.547,9038.573125000003
24536.92,15703.391,8833.529374999998
7564.57,1251.225,6313.345024414062
966.87,55.483147,911.3868533325195
35025.64,30876.385,4149.255234374999
1942.0,45.807327,1896.1926727294922
8171.39,2903.1462,5268.243759765625
10005.37,6836.839,3168.531132812501
24069.06,17387.527,6681.532656250001
5369.14,47.684093,5321.4559065246585
102225.18,79051.08,23174.101874999993
196.5,64.337296,132.16270446777344
2203.83,49.620834,2154.209165649414
43444.45,11914.801,31529.649218749997
3883.31,37.22757,3846.082430419922
939.63,62.7716,876.858401184082
23607.73,16044.293,7563.43703125
4336.99,34.25335,4302.736650695801
5186.59,33.793243,5152.796756591797
5416.05,33.56156,5382.4884384155275
70726.5,62520.402,8206.09765625
3538.14,505.89313,3032.2468725585936
29607.94,19289.557,10318.383359374999
21931.31,10655.838,11275.472109375001
23078.06,16888.115,6189.944765625001
1319.0,56.291687,1262.7083129882812
56.12,72.75879,-16.638789062500003
1705.24,56.35563,1648.8843710327149
5507.56,32.356335,5475.203665313721
43967.26,33142.945,10824.314687500002
10328.62,1031.0433,9297.576665039063
52105.75,42437.613,9668.13671875
13578.58,7539.968,6038.6122265625
30026.37,21748.053,8278.317265624999
5523.85,26.458832,5497.391168212891
18028.68,7297.6562,10731.02375
52591.83,34507.61,18084.220625
745.0,70.79115,674.2088470458984
6182.27,23.506216,6158.763783950806
4168.03,37.773598,4130.256402282715
2620.1,54.11412,2565.9858795166015
1595.19,52.309265,1542.8807348632813
446.82,68.42877,378.39122802734374
889.3,59.155518,830.144482421875
970.0,57.837456,912.1625442504883
83514.03,55752.88,27761.15109375
3858.19,34.66938,3823.520619812012
5939.25,26.776876,5912.473123550415
24109.38,16114.816,7994.563593750001
6259.76,26.557058,6233.20294166565
460.86,63.747185,397.11281524658204
20.49,66.45447,-45.964467773437505
1469.99,67.09939,1402.8906118774414
10848.17,4719.955,6128.214921875
58850.25,50380.207,8470.04296875
59.78,74.93436,-15.154356689453124
22988.21,11946.961,11041.2490625
20.92,68.60069,-47.680692749023436
2286.41,46.475937,2239.9340631103514
2958.48,47.166183,2911.3138165283203
25913.8,17142.346,8771.454296875
22632.32,20283.535,2348.7848437499997
488.93,63.71344,425.21656005859376
31883.89,30958.338,925.5521093749994
1862.11,49.368378,1812.741622314453
16843.72,12715.584,4128.136015625001
2838.87,36.43477,2802.435231323242
9625.28,1496.8357,8128.444306640626
1523.29,60.712875,1462.577124633789
15.84,66.18817,-50.34817138671875
7111.26,675.7229,6435.537099609375
59473.29,47902.934,11570.35640625
6860.97,1009.54614,5851.423857421875
19989.46,11534.623,8454.836953125
9534.86,3236.8713,6297.988662109376
10730.59,2960.2512,7770.338779296875
16621.06,9489.889,7131.171328125001
247.0,62.60836,184.39163970947266
13294.83,5232.943,8061.88712890625
3019.61,51.75933,2967.8506692504884
47.84,67.839424,-19.999424133300778
1599.49,62.21277,1537.2772314453125
13826.96,10651.108,3175.851601562499
2141.3,52.517296,2088.782704162598
9414.16,2236.7576,7177.402431640625
252.54,68.9442,183.59580139160155
101.64,70.917206,30.722794189453126
7173.84,2218.363,4955.476962890625
912.8,60.349663,852.4503372192382
15923.16,10631.827,5291.3328515625
20631.72,12963.037,7668.682890625001
655.66,60.532417,595.1275827026367
6232.65,2899.263,3333.3870605468746
9813.07,2867.7217,6945.3483203125
13413.8,3697.59,9716.209912109374
40140.28,29117.95,11022.330781249999
39473.82,31778.365,7695.454765625
33513.01,21622.604,11890.406484375002
3970.46,37.664917,3932.7950830078125
5447.54,29.811646,5417.7283544921875
111765.61,89341.22,22424.39125
6203.26,149.44339,6053.816610107422
1231.5,63.74517,1167.7548294067383
775.0,60.081398,714.9186019897461
4842.19,91.8449,4750.345097961425
10191.27,2938.6619,7252.608134765625
3243.39,53.00035,3190.3896490478514
12941.26,8751.21,4190.0500390625
9002.94,4645.005,4357.9351171875005
13857.2,5522.54,8334.6599609375
59289.04,47407.707,11881.33296875
583.55,64.37154,519.1784637451171
10955.61,5581.4746,5374.135390625001
360.0,60.10636,299.89363861083984
1511.8,50.77095,1461.0290496826171
1245.92,56.85611,1189.0638903808594
2323.0,63.508408,2259.4915924072266
1944.5,49.92636,1894.5736389160156
20019.53,9607.129,10412.401093749999
18958.28,8864.425,10093.855195312499
1412.54,62.61863,1349.9213705444336
314.21,67.91031,246.29969116210935
6059.1,9740.818,-3681.7183593749996
5093.21,31.634043,5061.575957260132
16084.83,8038.4697,8046.3602734375
4476.72,33.95655,4442.763449401856
30431.95,24107.9,6324.049609375001
1611.86,54.342636,1557.5173638916015
3090.0,39.03807,3050.961929321289
32.14,66.406334,-34.26633392333984
3274.31,49.951614,3224.358385620117
557.85,50.835823,507.014176940918
1542.58,58.796356,1483.783643798828
33343.52,25143.021,8200.498515624997
32534.31,16854.486,15679.823671875001
1401.96,60.303802,1341.6561975097657
6372.31,31.282011,6341.027988967896
16434.85,8884.568,7550.2816406249985
5.47,68.36209,-62.892091064453126
42168.45,39555.652,2612.797656249997
17617.92,8846.6,8771.320390624998
19145.49,13101.627,6043.863046875002
6458.1,23.122637,6434.977363204956
21865.75,14938.683,6927.0673828125
1109.78,59.047203,1050.7327969360351
11630.05,5419.2466,6210.803417968749
4072.3,36.103104,4036.196896362305
1834.48,53.044487,1781.4355130004883
30366.19,26013.83,4352.359921874999
0.04,73.92168,-73.88167663574218
4783.46,31.381989,4752.078011474609
19483.06,14956.441,4526.618593750001
22481.92,18370.074,4111.845781249998
87017.4,57059.246,29958.153906249994
7134.73,408.72327,6726.006733398437
866.7,62.043602,804.656398010254
11832.14,8868.971,2963.1692968749994
16567.72,8697.088,7870.632109375001
1633.49,61.63565,1571.8543493652344
16401.12,9397.198,7003.921757812499
44223.52,31888.488,12335.031718749997
402.53,60.78096,341.74903991699216
6071.17,31.59547,6039.574529571533
28.92,66.46956,-37.54955871582031
2365.54,45.40033,2320.139670410156
6557.79,686.2086,5871.5813818359375
8741.96,3195.3777,5546.582314453124
30822.85,24444.248,6378.6019531249985
9304.2,2541.6394,6762.560595703126
4496.18,40.371628,4455.808372192383
2923.67,40.602234,2883.0677661132813
9249.18,2111.6672,7137.512763671875
1346.0,56.568787,1289.4312133789062
25.0,77.30638,-52.30638122558594
18871.76,9304.916,9566.843984374998
21579.43,13268.422,8311.008125
7243.36,2116.7927,5126.567275390625
2898.69,49.05094,2849.639058532715
3677.58,37.143875,3640.4361248779296
13332.6,9206.286,4126.3138671875
26394.89,70.23097,26324.65902770996
52.2,79.55759,-27.357586669921872
5080.91,2014.5605,3066.349453125
11653.16,5769.302,5883.8582421875
254.04,73.85063,180.1893682861328
54532.71,32171.918,22360.79203125
32447.54,23250.1,9197.440390625
142402.1,111812.42,30589.678125000006
1.0,73.97207,-72.9720687866211
21443.93,14878.203,6565.726875
31.0,68.6059,-37.60590362548828
38893.99,12601.602,26292.388437499998
564.59,61.66707,502.9229315185547
4678.37,33.837936,4644.532063598633
5345.98,39.500267,5306.479732971191
5517.75,35.65317,5482.096828460693
2493.5,46.345287,2447.154712677002
54277.67,32116.13,22161.539140625
53557.29,41043.535,12513.75484375
24581.88,15672.539,8909.340937500001
19.88,67.060234,-47.18023406982422
29971.36,19610.451,10360.908828125
8837.4,6142.551,2694.8492187499996
2049.11,46.764355,2002.3456452941896
37.78,70.95458,-33.17458221435547
1479.62,50.595825,1429.0241748046874
56.43,68.21615,-11.786148376464844
138157.12,120968.14,17188.979374999995
38400.04,27486.467,10913.573203125
7876.85,5801.001,2075.8490234375004
68935.66,48611.77,20323.890468750003
2311.05,49.757042,2261.292958068848
3536.84,41.73655,3495.1034506225587
2356.24,43.4522,2312.787798156738
8141.0,33.413147,8107.586853027344
12856.73,8815.6,4041.1303906249996
291.89,65.39854,226.49146331787108
29712.86,21091.654,8621.205703125
169.2,78.61778,90.58221740722655
8596.7,3885.0586,4711.641406250001
223.76,63.253784,160.5062158203125
13871.9,63.96599,13807.93401184082
23607.8,18257.588,5350.212109374999
7685.71,3048.8455,4636.864541015625
23245.88,15824.682,7421.198359375001
1046.25,70.44867,975.8013305664062
217.02,67.54572,149.47427703857423
3639.78,43.920143,3595.859856872559
3.96,67.58635,-63.62634948730469
8525.73,58.440315,8467.289684753418
8960.9,4810.583,4150.3169921875
10597.86,4147.5093,6450.350722656251
1068.0,56.425926,1011.5740737915039
40729.11,33212.695,7516.414687500001
1366.83,49.472687,1317.3573132324218
29524.25,14823.552,14700.6982421875
46157.13,24269.484,21887.645624999997
14336.76,8020.416,6316.343984375
4637.85,38.94042,4598.909581756592
30436.21,21264.025,9172.184609375
9655.21,2566.3704,7088.839638671874
47127.77,35607.977,11519.793437499997
20.0,68.27654,-48.27654266357422
3841.79,29.366623,3812.4233770751953
34016.31,25216.168,8800.142031249998
27420.25,22464.127,4956.123046875
47181.39,31127.621,16053.76890625
25912.37,23627.99,2284.379765624999
123257.24,101540.5,21716.740000000005
13168.64,7319.545,5849.095078124999
5156.34,38.164368,5118.175632324219
193.6,68.875015,124.72498474121093
27787.5,21967.92,5819.580078125
70742.27,43692.496,27049.773906250004
23.92,68.32621,-44.406210021972655
12541.86,7154.6963,5387.163710937501
17.82,78.19499,-60.37499206542969
422.4,69.0801,353.3198989868164
212.66,68.02092,144.6390802001953
36719.31,19285.312,17433.997499999998
8018.47,2342.875,5675.595
16533.37,6687.789,9845.580937499999
18389.84,15431.1875,2958.6525
4029.12,29.830765,3999.289235229492
5244.01,26.27935,5217.7306497192385
519.9,67.29728,452.6027206420898
3376.52,41.929268,3334.590732116699
74.42,66.48084,7.9391574096679705
13065.78,5938.708,7127.071992187501
29909.37,6851.0947,23058.2752734375
20417.94,13437.433,6980.507382812499
17532.05,9253.418,8278.63203125
182.89,65.60002,117.2899786376953
51779.46,37284.742,14494.7178125
4703.07,23.741915,4679.328085250854
2813.18,49.41884,2763.7611614990233
5154.65,32.146652,5122.50334777832
18903.54,11797.405,7106.134726562501
6091.51,2287.6606,3803.84935546875
17276.11,10977.643,6298.467421875001
2841.69,47.66616,2794.023839416504
4511.76,32.7899,4478.970098266602
1253.0,53.187508,1199.8124923706055
1527.07,41.908577,1485.161423034668
2076.82,47.75964,2029.06036026001
2004.66,64.49081,1940.1691934204102
11961.08,7139.1245,4821.95548828125
23378.51,14328.402,9050.107656249998
5341.62,955.189,4386.430974121094
7488.72,24.784517,7463.935482711792
11.3,76.44239,-65.14239044189453
2803.32,74.45545,2728.864548034668
6894.42,1414.2002,5480.2198046875
19867.34,16338.405,3528.9347265625
59952.56,46919.24,13033.321718749998
35500.18,16755.078,18745.101875
974.31,73.37924,900.9307580566406
6795.22,220.74002,6574.479979248047
4074.0,2278.3064,1795.693603515625
4755.39,32.80672,4722.583279266358
7467.14,897.3742,6569.765793457032
23142.82,16170.867,6971.9528125
3809.51,47.52146,3761.988538513184
1911.56,51.770264,1859.789736328125
59809.38,49265.95,10543.430781249997
19214.55,14585.942,4628.607617187499
21248.28,17997.377,3250.903046874999
1343.1,59.109734,1283.990266418457
12491.68,3787.848,8703.832099609375
20446.69,15299.321,5147.368710937499
91895.04,65813.52,26081.516562499994
69157.81,52433.13,16724.681093749998
45703.02,24678.035,21024.984843749997
2871.53,49.60916,2821.920838623047
43319.7,18467.912,24851.787890624997
11152.83,6960.7744,4192.0555859375
11560.7,5620.593,5940.107226562501
6383.44,26.308655,6357.131345214843
27700.81,18435.502,9265.308046875001
10086.41,3068.8665,7017.543544921875
6318.27,27.679516,6290.590484161377
8259.45,2414.485,5844.964892578126
27815.64,19288.596,8527.044296875
42706.18,32936.492,9769.6878125
8683.44,27.867943,8655.572057189942
4322.2,49.514297,4272.685702514648
22433.49,10317.647,12115.842539062502
67459.39,45814.863,21644.52671875
20.79,69.596825,-48.806824645996095
26912.26,12687.949,14224.310781249998
2804.36,40.89103,2763.46897064209
244.76,73.40106,171.35893798828124
1573.56,59.904465,1513.6555352783203
8488.25,2945.3625,5542.887451171875
244.58,65.22872,179.35127838134767
13177.05,6272.3076,6904.742382812499
28162.44,20832.28,7330.160703124999
10859.45,8319.595,2539.8552734375007
16242.81,9143.559,7099.2514062499995
11589.51,6079.922,5509.588125
17.04,73.58601,-56.54601379394531
17609.38,14062.741,3546.638789062501
1321.12,57.677345,1263.442654724121
970.0,45.387836,924.6121635437012
11799.65,6391.493,5408.1568359375
35173.07,24426.658,10746.411796875
2475.69,40.075584,2435.614415588379
638.19,93.39138,544.7986196899415
84067.67,68601.41,15466.263749999998
22509.52,12427.6045,10081.9155078125
8504.48,2978.9263,5525.55373046875
4231.56,37.422264,4194.137735900879
77248.9,56566.418,20682.482031249994
44393.24,30878.701,13514.538828124998
37099.55,27144.613,9954.936718750003
4600.44,32.016403,4568.423596801757
147.75,70.373695,77.37630462646484
3200.54,38.67186,3161.868140258789
1366.81,57.38514,1309.424860534668
16181.15,12315.297,3865.8531249999996
32221.4,18711.803,13509.597265625001
14380.91,6588.8057,7792.1043359375
13504.3,2702.1619,10802.138134765624
929.23,64.2231,865.0069012451172
5953.16,33.39077,5919.769230041504
6639.16,418.644,6220.515987548828
14554.97,8289.322,6265.647734374999
5641.0,508.71286,5132.287139892578
34928.47,14823.156,20105.31375
533.85,65.82128,468.02871856689455
1151.5,60.589844,1090.91015625
12552.68,1847.962,10704.717963867188
14970.51,20824.068,-5853.558359375
67.27,70.04986,-2.7798580932617227
1895.42,56.1243,1839.295701904297
2858.99,45.01435,2813.9756491088865
19963.44,18111.814,1851.6255468749987
4545.53,38.96935,4506.560651092529
17462.27,15299.169,2163.1010546875004
29061.73,30957.424,-1895.6938281250004
5422.5,1499.2327,3923.267333984375
9627.62,1255.26,8372.359990234376
6281.42,25.505249,6255.914750976563
6293.08,43.454346,6249.625654296875
4861.88,34.51893,4827.361071472168
145469.62,125700.91,19768.713749999995
17550.8,10678.705,6872.094921874999
20101.65,4473.2334,15628.416601562501
9.0,64.77525,-55.77525329589844
3804.99,33.641815,3771.348184814453
3508.74,41.68245,3467.0575506591795
3823.49,39.30742,3784.1825811767576
3714.78,45.91956,3668.8604405212404
57273.44,43375.082,13898.357968750002
46519.13,34278.297,12240.833124999997
6185.35,23.868464,6161.481536483765
27979.52,18491.2,9488.32078125
401.54,59.784744,341.7552557373047
1420.8,69.54629,1351.2537124633789
15081.6,5255.181,9826.41884765625
1972.66,54.057983,1918.6020166015626
12297.05,8194.992,4102.057812499999
12992.34,6359.0186,6633.3214453125
14129.15,5524.5796,8604.57041015625
1611.0,53.127136,1557.8728637695312
5.88,70.60829,-64.72829162597657
23363.39,18349.527,5013.862656249999
4715.7,344.6208,4371.079211425781
3186.94,42.604393,3144.335606994629
2929.92,38.06085,2891.859151763916
4396.67,43.39951,4353.270490570068
47371.33,29866.176,17505.15421875
13.62,68.854904,-55.23490417480469
2748.48,55.770645,2692.7093548583985
25821.56,20185.404,5636.155703125001
11377.65,5216.3594,6161.290625
5091.96,31.84412,5060.115879974365
3237.86,45.563026,3192.2969735717775
2660.58,45.228317,2615.3516827392577
1720.14,52.026413,1668.113587036133
374.03,68.56517,305.46482971191404
31.75,77.133156,-45.383155822753906
53.92,66.95131,-13.03130920410156
81024.67,60530.434,20494.23640625
1055.77,59.701782,996.0682177734375
4.0,72.66915,-68.66915130615234
6637.91,26.196104,6611.713895950317
1345.84,52.806297,1293.0337026977538
10596.76,3984.8015,6611.958486328125
5474.0,24.894833,5449.105167388916
15073.43,7788.9336,7284.49640625
23539.33,19675.57,3863.7596875000017
4886.2,29.74369,4856.456309509277
156805.32,99883.08,56922.24187500001
53.1,69.74226,-16.64226379394531
414.8,63.919388,350.8806121826172
1069.14,56.514214,1012.6257864379884
60.0,66.15535,-6.1553497314453125
9571.12,8557.119,1014.0008593750008
38410.85,30647.123,7763.7269531249985
37055.46,27925.768,9129.692421875
579.32,60.424263,518.8957369995118
1493.17,63.645943,1429.5240573120118
12864.84,10736.345,2128.4952734375
2627.86,51.50161,2576.358390197754
13455.14,4436.3574,9018.782578125
3474.61,41.099785,3433.510215148926
9678.3,3898.6467,5779.653271484374
12389.36,5783.484,6605.876113281251
49612.38,38089.137,11523.243281249997
8332.02,2158.1865,6173.8334765625
8353.41,3395.7622,4957.64779296875
5941.28,3422.529,2518.7509472656247
6526.2,45.15684,6481.043158721924
34167.73,21130.436,13037.294453125003
5353.13,29.62076,5323.509240036011
19171.88,13130.1455,6041.734492187501
577.6,68.409805,509.19019470214846
3903.1,40.206802,3862.893197631836
5117.89,33.827797,5084.062203063965
39.04,71.57665,-32.53665252685547
52174.34,37970.035,14204.304843749997
29379.12,5311.627,24067.493046875
41350.89,29915.463,11435.427109375
10232.02,5188.1514,5043.8686328125
8614.24,4652.576,3961.663828125
523.89,65.306335,458.58366455078124
13763.28,6501.7686,7261.511445312501
38166.75,31272.682,6894.068359375
37.12,68.77615,-31.656153564453128
8162.75,28.448925,8134.301074981689
1124.99,59.39032,1065.5996801757813
98995.08,77183.99,21811.0878125
30066.32,14689.344,15376.97625
1202.03,59.349396,1142.6806042480468
3062.51,47.026283,3015.48371673584
43.82,72.05955,-28.239547424316406
11827.0,7372.4204,4454.57958984375
24488.78,15051.846,9436.934296874999
342.0,62.453773,279.54622650146484
10273.49,6122.4854,4151.0046484375
85851.61,65667.99,20183.6178125
8252.2,2999.3135,5252.886523437501
23399.42,14124.63,9274.790117187498
19705.26,12215.951,7489.308828124998
89427.16,77216.695,12210.464687500003
55692.84,41082.402,14610.437656249997
12363.38,5158.3154,7205.064570312499
21904.31,6922.6904,14981.619570312501
9972.04,2911.4563,7060.583701171876
16685.73,11414.722,5271.0083203125
8310.92,1677.4612,6633.458818359375
3026.94,53.33084,2973.609158935547
8241.93,1077.6838,7164.246162109375
2100.93,48.273643,2052.6563565063475
2504.34,47.29868,2457.0413206481935
14273.17,8890.816,5382.35359375
24922.34,23648.205,1274.1349218750001
14680.17,12379.597,2300.5733203125
13735.67,6758.2607,6977.4092578125
7386.54,600.77795,6785.7620458984375
3603.1,52.119232,3550.9807678222655
31683.77,18489.033,13194.736796875
36.8,69.37457,-32.57457275390625
3829.74,41.23417,3788.505830993652
1856.86,59.84429,1797.0157083129882
2072.26,62.49131,2009.7686898803713
3273.12,42.52926,3230.5907412719725
992.97,57.2016,935.7684008789063
16.85,69.68051,-52.830511474609374
3387.08,47.09391,3339.9860897827148
7321.52,2912.7268,4408.793193359375
37610.53,24240.533,13369.996796874999
15120.47,9811.955,5308.514921874999
2716.23,48.603226,2667.626774291992
8918.01,3008.5068,5909.5031640625
25415.2,17258.564,8156.635546875001
16334.0,14595.049,1738.951171875
1437.84,66.74453,1371.0954702758788
20438.97,10657.452,9781.517851562501
5651.5,32.20818,5619.291820526123
632.64,66.78186,565.8581396484375
3804.9,53.972214,3750.927786254883
8564.88,4969.48,3595.400019531249
11116.54,9461.43,1655.1103125000009
25793.95,11872.284,13921.6658203125
12553.25,3933.1917,8620.058349609375
79.2,73.1788,6.021197509765628
6515.64,132.09262,6383.547379150391
12959.13,9939.881,3019.249140624999
14072.55,5533.1284,8539.42158203125
16758.49,14910.177,1848.3132421875016
54.36,69.70644,-15.346443786621094
28439.72,18448.299,9991.421171875001
4733.6,37.269547,4696.330453491211
19038.43,7876.4893,11161.9407421875
668.45,62.58082,605.8691818237305
1247.24,57.340218,1189.899782409668
717.91,69.33144,648.5785562133789
3006.8,45.788765,2961.011235046387
22.0,70.446365,-48.44636535644531
12676.02,6814.667,5861.3530078125
15738.68,10706.108,5032.5716015625
4447.59,35.513206,4412.076793518067
100044.69,72031.96,28012.729062500002
10184.01,6111.3755,4072.63451171875
8.77,70.66267,-61.892666320800785
1372.12,57.327484,1314.7925158691405
7658.77,1872.7069,5786.063090820313
421.91,62.61976,359.290241394043
57418.46,53606.332,3812.127968749999
14929.48,9057.012,5872.46828125
370.49,68.38077,302.1092321777344
2284.88,45.08264,2239.7973583984376
9789.7,6228.959,3560.7410156250007
79299.29,59318.098,19981.192343749994
